airline_iata,airline_id,departure_airport_iata,departure_airport_id,arrival_airport_iata,arrival_airport_id,codeshare,number_stops,plane_types
VY,2439,ZAG,1208,BCN,1218,,0,320
VY,2439,ZRH,1678,BCN,1218,,0,319 320
W2,18553,ALC,1212,KEF,16,Y,0,320
W2,18553,ARN,737,EVG,714,Y,0,J31
W2,18553,ARN,737,HFS,5594,Y,0,J31
W2,18553,ARN,737,KID,703,Y,0,ER4
W2,18553,ARN,737,MXX,698,Y,0,J31
W2,18553,BRE,353,FMO,341,,0,J32
W2,18553,BRE,353,ZRH,1678,,0,J32
W2,18553,CDG,1382,KEF,16,Y,0,320
W2,18553,CPH,609,KEF,16,Y,0,320
W2,18553,EVG,714,ARN,737,Y,0,J31
W2,18553,EVG,714,MXX,698,Y,0,J31
W2,18553,FMO,341,BRE,353,,0,J32
W2,18553,FMO,341,STR,350,,0,J32
W2,18553,FMO,341,ZRH,1678,,0,J32
W2,18553,HEL,421,POR,448,Y,0,SF3
W2,18553,HER,1452,RIX,3953,,0,320
W2,18553,HER,1452,TLL,415,Y,0,320
W2,18553,HER,1452,VNO,3959,Y,0,320
W2,18553,HFS,5594,ARN,737,Y,0,J31
W2,18553,HFS,5594,TYF,5596,Y,0,J31
W2,18553,KEF,16,ALC,1212,Y,0,320
W2,18553,KEF,16,CDG,1382,Y,0,320
W2,18553,KEF,16,CPH,609,Y,0,320
W2,18553,KEF,16,LGW,502,Y,0,320
W2,18553,KID,703,ARN,737,Y,0,ER4
W2,18553,LGW,502,KEF,16,Y,0,320
W2,18553,LLA,734,PJA,6737,Y,0,J31
W2,18553,MXX,698,ARN,737,Y,0,J31
W2,18553,MXX,698,EVG,714,Y,0,J31
W2,18553,PJA,6737,LLA,734,Y,0,J31
W2,18553,PJA,6737,TLL,415,Y,0,J31
W2,18553,POR,448,HEL,421,Y,0,SF3
W2,18553,RIX,3953,HER,1452,,0,320
W2,18553,STR,350,FMO,341,,0,J32
W2,18553,TLL,415,HER,1452,Y,0,320
W2,18553,TLL,415,PJA,6737,Y,0,J31
W2,18553,TLL,415,TYF,5596,Y,0,J31
W2,18553,TLL,415,URE,413,Y,0,J31
W2,18553,TYF,5596,HFS,5594,Y,0,J31
W2,18553,TYF,5596,TLL,415,Y,0,J31
W2,18553,URE,413,TLL,415,Y,0,J31
W2,18553,VNO,3959,HER,1452,Y,0,320
W2,18553,ZRH,1678,BRE,353,,0,J32
W2,18553,ZRH,1678,FMO,341,,0,J32
W6,5461,AES,630,GDN,668,,0,320
W6,5461,AES,630,VNO,3959,,0,320
W6,5461,AGP,1230,BUD,1489,,0,320
W6,5461,AHO,1517,OTP,1657,,0,320
W6,5461,ARW,1647,BGY,1525,,0,320
W6,5461,BCN,1218,BUD,1489,,0,320
W6,5461,BCN,1218,CLJ,1652,,0,320
W6,5461,BCN,1218,GDN,668,,0,320
W6,5461,BCN,1218,KTW,671,,0,320
W6,5461,BCN,1218,OTP,1657,,0,320
W6,5461,BCN,1218,POZ,674,,0,320
W6,5461,BCN,1218,SOF,1194,,0,320
W6,5461,BCN,1218,TSR,1663,,0,320
W6,5461,BCN,1218,VNO,3959,,0,320
W6,5461,BCN,1218,WAW,679,,0,320
W6,5461,BEG,1739,BVA,1367,,0,320
W6,5461,BEG,1739,CRL,304,,0,320
W6,5461,BEG,1739,DTM,373,,0,320
W6,5461,BEG,1739,EIN,585,,0,320
W6,5461,BEG,1739,FMM,3986,,0,320
W6,5461,BEG,1739,GSE,691,,0,320
W6,5461,BEG,1739,LTN,492,,0,320
W6,5461,BEG,1739,MMX,708,,0,320
W6,5461,BEG,1739,NYO,699,,0,320
W6,5461,BEG,1739,TRF,664,,0,320
W6,5461,BGO,636,GDN,668,,0,320
W6,5461,BGO,636,KTW,671,,0,320
W6,5461,BGO,636,RIX,3953,,0,320
W6,5461,BGO,636,VNO,3959,,0,320
W6,5461,BGY,1525,ARW,1647,,0,320
W6,5461,BGY,1525,CLJ,1652,,0,320
W6,5461,BGY,1525,CRA,1654,,0,320
W6,5461,BGY,1525,GDN,668,,0,320
W6,5461,BGY,1525,KTW,671,,0,320
W6,5461,BGY,1525,OTP,1657,,0,320
W6,5461,BGY,1525,PRG,1587,,0,320
W6,5461,BGY,1525,SKP,1737,,0,320
W6,5461,BGY,1525,SOF,1194,,0,320
W6,5461,BGY,1525,TSR,1663,,0,320
W6,5461,BGY,1525,VNO,3959,,0,320
W6,5461,BGY,1525,WAW,679,,0,320
W6,5461,BLQ,1538,CLJ,1652,,0,320
W6,5461,BLQ,1538,OTP,1657,,0,320
W6,5461,BLQ,1538,SOF,1194,,0,320
W6,5461,BLQ,1538,TSR,1663,,0,320
W6,5461,BOJ,1191,LTN,492,,0,320
W6,5461,BRI,1501,BUD,1489,,0,320
W6,5461,BRI,1501,OTP,1657,,0,320
W6,5461,BRI,1501,PRG,1587,,0,320
W6,5461,BUD,1489,AGP,1230,,0,320
W6,5461,BUD,1489,BCN,1218,,0,320
W6,5461,BUD,1489,BRI,1501,,0,320
W6,5461,BUD,1489,CRL,304,,0,320
W6,5461,BUD,1489,CTA,1509,,0,320
W6,5461,BUD,1489,DTM,373,,0,320
W6,5461,BUD,1489,EIN,585,,0,320
W6,5461,BUD,1489,FCO,1555,,0,320
W6,5461,BUD,1489,GSE,691,,0,320
W6,5461,BUD,1489,HHN,355,,0,320
W6,5461,BUD,1489,IEV,2944,,0,320
W6,5461,BUD,1489,LTN,492,,0,320
W6,5461,BUD,1489,MAD,1229,,0,320
W6,5461,BUD,1489,MLA,1606,,0,320
W6,5461,BUD,1489,MMX,708,,0,320
W6,5461,BUD,1489,MXP,1524,,0,320
W6,5461,BUD,1489,NAP,1561,,0,320
W6,5461,BUD,1489,NYO,699,,0,320
W6,5461,BUD,1489,SKG,1486,,0,320
W6,5461,BUD,1489,VKO,2988,,0,320
W6,5461,BUD,1489,WAW,679,,0,320
W6,5461,BVA,1367,BEG,1739,,0,320
W6,5461,BVA,1367,CLJ,1652,,0,320
W6,5461,BVA,1367,GDN,668,,0,320
W6,5461,BVA,1367,KTW,671,,0,320
W6,5461,BVA,1367,OTP,1657,,0,320
W6,5461,BVA,1367,POZ,674,,0,320
W6,5461,BVA,1367,SOF,1194,,0,320
W6,5461,BVA,1367,TGM,1662,,0,320
W6,5461,BVA,1367,TSR,1663,,0,320
W6,5461,BVA,1367,VNO,3959,,0,320
W6,5461,BVA,1367,WAW,679,,0,320
W6,5461,BVA,1367,WRO,680,,0,320
W6,5461,CGN,344,GDN,668,,0,320
W6,5461,CGN,344,KTW,671,,0,320
W6,5461,CGN,344,SKP,1737,,0,320
W6,5461,CIA,1553,CLJ,1652,,0,320
W6,5461,CIA,1553,KIV,1735,,0,320
W6,5461,CIA,1553,KTW,671,,0,320
W6,5461,CIA,1553,OTP,1657,,0,320
W6,5461,CIA,1553,TSR,1663,,0,320
W6,5461,CLJ,1652,BCN,1218,,0,320
W6,5461,CLJ,1652,BGY,1525,,0,320
W6,5461,CLJ,1652,BLQ,1538,,0,320
W6,5461,CLJ,1652,BVA,1367,,0,320
W6,5461,CLJ,1652,CIA,1553,,0,320
W6,5461,CLJ,1652,CRL,304,,0,320
W6,5461,CLJ,1652,DTM,373,,0,320
W6,5461,CLJ,1652,EIN,585,,0,320
W6,5461,CLJ,1652,LTN,492,,0,320
W6,5461,CLJ,1652,MAD,1229,,0,320
W6,5461,CLJ,1652,TSF,1539,,0,320
W6,5461,CLJ,1652,VLC,1246,,0,320
W6,5461,CLJ,1652,ZAZ,1252,,0,320
W6,5461,CRA,1654,BGY,1525,,0,320
W6,5461,CRA,1654,LTN,492,,0,320
W6,5461,CRL,304,BEG,1739,,0,320
W6,5461,CRL,304,BUD,1489,,0,320
W6,5461,CRL,304,CLJ,1652,,0,320
W6,5461,CRL,304,LJU,1569,,0,320
W6,5461,CRL,304,OTP,1657,,0,320
W6,5461,CRL,304,SKP,1737,,0,320
W6,5461,CRL,304,SOF,1194,,0,320
W6,5461,CRL,304,WAW,679,,0,320
W6,5461,CTA,1509,BUD,1489,,0,320
W6,5461,CTA,1509,OTP,1657,,0,320
W6,5461,CUF,1534,OTP,1657,,0,320
W6,5461,DEB,1490,EIN,585,,0,320
W6,5461,DEB,1490,LTN,492,,0,320
W6,5461,DSA,5562,GDN,668,,0,320
W6,5461,DSA,5562,KTW,671,,0,320
W6,5461,DSA,5562,POZ,674,,0,320
W6,5461,DSA,5562,VNO,3959,,0,320
W6,5461,DSA,5562,WAW,679,,0,320
W6,5461,DSA,5562,WRO,680,,0,320
W6,5461,DTM,373,BEG,1739,,0,320
W6,5461,DTM,373,BUD,1489,,0,320
W6,5461,DTM,373,CLJ,1652,,0,320
W6,5461,DTM,373,GDN,668,,0,320
W6,5461,DTM,373,KTW,671,,0,320
W6,5461,DTM,373,OTP,1657,,0,320
W6,5461,DTM,373,SKP,1737,,0,320
W6,5461,DTM,373,SOF,1194,,0,320
W6,5461,DTM,373,TSR,1663,,0,320
W6,5461,DTM,373,VNO,3959,,0,320
W6,5461,EIN,585,BEG,1739,,0,320
W6,5461,EIN,585,BUD,1489,,0,320
W6,5461,EIN,585,CLJ,1652,,0,320
W6,5461,EIN,585,DEB,1490,,0,320
W6,5461,EIN,585,GDN,668,,0,320
W6,5461,EIN,585,KTW,671,,0,320
W6,5461,EIN,585,OTP,1657,,0,320
W6,5461,EIN,585,RIX,3953,,0,320
W6,5461,EIN,585,SKP,1737,,0,320
W6,5461,EIN,585,SOF,1194,,0,320
W6,5461,EIN,585,VNO,3959,,0,320
W6,5461,EIN,585,WAW,679,,0,320
W6,5461,FCO,1555,BUD,1489,,0,320
W6,5461,FCO,1555,GDN,668,,0,320
W6,5461,FCO,1555,PRG,1587,,0,320
W6,5461,FCO,1555,SOF,1194,,0,320
W6,5461,FCO,1555,VNO,3959,,0,320
W6,5461,FCO,1555,WAW,679,,0,320
W6,5461,FMM,3986,BEG,1739,,0,320
W6,5461,FMM,3986,SKP,1737,,0,320
W6,5461,GDN,668,AES,630,,0,320
W6,5461,GDN,668,BCN,1218,,0,320
W6,5461,GDN,668,BGO,636,,0,320
W6,5461,GDN,668,BGY,1525,,0,320
W6,5461,GDN,668,BVA,1367,,0,320
W6,5461,GDN,668,CGN,344,,0,320
W6,5461,GDN,668,DSA,5562,,0,320
W6,5461,GDN,668,DTM,373,,0,320
W6,5461,GDN,668,EIN,585,,0,320
W6,5461,GDN,668,FCO,1555,,0,320
W6,5461,GDN,668,GLA,534,,0,320
W6,5461,GDN,668,GSE,691,,0,320
W6,5461,GDN,668,HAU,645,,0,320
W6,5461,GDN,668,KRS,638,,0,320
W6,5461,GDN,668,LBC,364,,0,320
W6,5461,GDN,668,LPL,491,,0,320
W6,5461,GDN,668,LTN,492,,0,320
W6,5461,GDN,668,MMX,708,,0,320
W6,5461,GDN,668,NYO,699,,0,320
W6,5461,GDN,668,SVG,666,,0,320
W6,5461,GDN,668,TKU,460,,0,320
W6,5461,GDN,668,TRD,665,,0,320
W6,5461,GDN,668,TRF,664,,0,320
W6,5461,GLA,534,GDN,668,,0,320
W6,5461,GLA,534,WAW,679,,0,320
W6,5461,GSE,691,BEG,1739,,0,320
W6,5461,GSE,691,BUD,1489,,0,320
W6,5461,GSE,691,GDN,668,,0,320
W6,5461,GSE,691,SKP,1737,,0,320
W6,5461,GSE,691,TZL,\N,,0,320
W6,5461,GSE,691,WAW,679,,0,320
W6,5461,GVA,1665,OTP,1657,,0,320
W6,5461,HAU,645,GDN,668,,0,320
W6,5461,HHN,355,BUD,1489,,0,320
W6,5461,HHN,355,KTW,671,,0,320
W6,5461,HHN,355,SKP,1737,,0,320
W6,5461,HHN,355,SOF,1194,,0,320
W6,5461,HRK,6105,WAW,679,,0,320
W6,5461,IEV,2944,BUD,1489,,0,320
W6,5461,IEV,2944,LTN,492,,0,320
W6,5461,KIV,1735,CIA,1553,,0,320
W6,5461,KIV,1735,TSF,1539,,0,320
W6,5461,KRS,638,GDN,668,,0,320
W6,5461,KSC,1746,LTN,492,,0,320
W6,5461,KTW,671,BCN,1218,,0,320
W6,5461,KTW,671,BGO,636,,0,320
W6,5461,KTW,671,BGY,1525,,0,320
W6,5461,KTW,671,BVA,1367,,0,320
W6,5461,KTW,671,CGN,344,,0,320
W6,5461,KTW,671,CIA,1553,,0,320
W6,5461,KTW,671,DSA,5562,,0,320
W6,5461,KTW,671,DTM,373,,0,320
W6,5461,KTW,671,EIN,585,,0,320
W6,5461,KTW,671,HHN,355,,0,320
W6,5461,KTW,671,LTN,492,,0,320
W6,5461,KTW,671,MMX,708,,0,320
W6,5461,KTW,671,NAP,1561,,0,320
W6,5461,KTW,671,NYO,699,,0,320
W6,5461,KTW,671,SVG,666,,0,320
W6,5461,KTW,671,TRF,664,,0,320
W6,5461,LBC,364,GDN,668,,0,320
W6,5461,LJU,1569,CRL,304,,0,320
W6,5461,LJU,1569,LTN,492,,0,320
W6,5461,LPL,491,GDN,668,,0,320
W6,5461,LPL,491,WAW,679,,0,320
W6,5461,LTN,492,BEG,1739,,0,320
W6,5461,LTN,492,BOJ,1191,,0,320
W6,5461,LTN,492,BUD,1489,,0,320
W6,5461,LTN,492,CLJ,1652,,0,320
W6,5461,LTN,492,CRA,1654,,0,320
W6,5461,LTN,492,DEB,1490,,0,320
W6,5461,LTN,492,GDN,668,,0,320
W6,5461,LTN,492,IEV,2944,,0,320
W6,5461,LTN,492,KSC,1746,,0,320
W6,5461,LTN,492,KTW,671,,0,320
W6,5461,LTN,492,LJU,1569,,0,320
W6,5461,LTN,492,LUZ,8832,,0,320
W6,5461,LTN,492,OTP,1657,,0,320
W6,5461,LTN,492,POZ,674,,0,320
W6,5461,LTN,492,PRG,1587,,0,320
W6,5461,LTN,492,RIX,3953,,0,320
W6,5461,LTN,492,SKP,1737,,0,320
W6,5461,LTN,492,SOF,1194,,0,320
W6,5461,LTN,492,TGM,1662,,0,320
W6,5461,LTN,492,TSR,1663,,0,320
W6,5461,LTN,492,VAR,1196,,0,320
W6,5461,LTN,492,VNO,3959,,0,320
W6,5461,LTN,492,WAW,679,,0,320
W6,5461,LTN,492,WRO,680,,0,320
W6,5461,LUZ,8832,LTN,492,,0,320
W6,5461,LUZ,8832,TRF,664,,0,320
W6,5461,MAD,1229,BUD,1489,,0,320
W6,5461,MAD,1229,CLJ,1652,,0,320
W6,5461,MAD,1229,OTP,1657,,0,320
W6,5461,MAD,1229,SOF,1194,,0,320
W6,5461,MAD,1229,TSR,1663,,0,320
W6,5461,MLA,1606,BUD,1489,,0,320
W6,5461,MMX,708,BEG,1739,,0,320
W6,5461,MMX,708,BUD,1489,,0,320
W6,5461,MMX,708,GDN,668,,0,320
W6,5461,MMX,708,KTW,671,,0,320
W6,5461,MMX,708,SKP,1737,,0,320
W6,5461,MMX,708,TZL,\N,,0,320
W6,5461,MMX,708,WAW,679,,0,320
W6,5461,MXP,1524,BUD,1489,,0,320
W6,5461,MXP,1524,OTP,1657,,0,320
W6,5461,NAP,1561,BUD,1489,,0,320
W6,5461,NAP,1561,KTW,671,,0,320
W6,5461,NAP,1561,OTP,1657,,0,320
W6,5461,NAP,1561,PRG,1587,,0,320
W6,5461,NYO,699,BEG,1739,,0,320
W6,5461,NYO,699,BUD,1489,,0,320
W6,5461,NYO,699,GDN,668,,0,320
W6,5461,NYO,699,KTW,671,,0,320
W6,5461,NYO,699,POZ,674,,0,320
W6,5461,NYO,699,SKP,1737,,0,320
W6,5461,NYO,699,WAW,679,,0,320
W6,5461,OTP,1657,AHO,1517,,0,320
W6,5461,OTP,1657,BCN,1218,,0,320
W6,5461,OTP,1657,BGY,1525,,0,320
W6,5461,OTP,1657,BLQ,1538,,0,320
W6,5461,OTP,1657,BRI,1501,,0,320
W6,5461,OTP,1657,BVA,1367,,0,320
W6,5461,OTP,1657,CIA,1553,,0,320
W6,5461,OTP,1657,CRL,304,,0,320
W6,5461,OTP,1657,CTA,1509,,0,320
W6,5461,OTP,1657,CUF,1534,,0,320
W6,5461,OTP,1657,DTM,373,,0,320
W6,5461,OTP,1657,EIN,585,,0,320
W6,5461,OTP,1657,GVA,1665,,0,320
W6,5461,OTP,1657,LTN,492,,0,320
W6,5461,OTP,1657,MAD,1229,,0,320
W6,5461,OTP,1657,MXP,1524,,0,320
W6,5461,OTP,1657,NAP,1561,,0,320
W6,5461,OTP,1657,PEG,1567,,0,320
W6,5461,OTP,1657,PSA,1562,,0,320
W6,5461,OTP,1657,TRF,664,,0,320
W6,5461,OTP,1657,TSF,1539,,0,320
W6,5461,OTP,1657,VLC,1246,,0,320
W6,5461,OTP,1657,VRN,1550,,0,320
W6,5461,OTP,1657,ZAZ,1252,,0,320
W6,5461,PEG,1567,OTP,1657,,0,320
W6,5461,POZ,674,BCN,1218,,0,320
W6,5461,POZ,674,BVA,1367,,0,320
W6,5461,POZ,674,DSA,5562,,0,320
W6,5461,POZ,674,LTN,492,,0,320
W6,5461,POZ,674,NYO,699,,0,320
W6,5461,POZ,674,TRF,664,,0,320
W6,5461,PRG,1587,BGY,1525,,0,320
W6,5461,PRG,1587,BRI,1501,,0,320
W6,5461,PRG,1587,FCO,1555,,0,320
W6,5461,PRG,1587,LTN,492,,0,320
W6,5461,PRG,1587,NAP,1561,,0,320
W6,5461,PRG,1587,TSF,1539,,0,320
W6,5461,PSA,1562,OTP,1657,,0,320
W6,5461,RIX,3953,BGO,636,,0,320
W6,5461,RIX,3953,EIN,585,,0,320
W6,5461,RIX,3953,LTN,492,,0,320
W6,5461,RIX,3953,TRF,664,,0,320
W6,5461,SKG,1486,BUD,1489,,0,320
W6,5461,SKP,1737,BGY,1525,,0,320
W6,5461,SKP,1737,CGN,344,,0,320
W6,5461,SKP,1737,CRL,304,,0,320
W6,5461,SKP,1737,DTM,373,,0,320
W6,5461,SKP,1737,EIN,585,,0,320
W6,5461,SKP,1737,FMM,3986,,0,320
W6,5461,SKP,1737,GSE,691,,0,320
W6,5461,SKP,1737,HHN,355,,0,320
W6,5461,SKP,1737,LTN,492,,0,320
W6,5461,SKP,1737,MMX,708,,0,320
W6,5461,SKP,1737,NYO,699,,0,320
W6,5461,SKP,1737,TSF,1539,,0,320
W6,5461,SOF,1194,BCN,1218,,0,320
W6,5461,SOF,1194,BGY,1525,,0,320
W6,5461,SOF,1194,BLQ,1538,,0,320
W6,5461,SOF,1194,BVA,1367,,0,320
W6,5461,SOF,1194,CRL,304,,0,320
W6,5461,SOF,1194,DTM,373,,0,320
W6,5461,SOF,1194,EIN,585,,0,320
W6,5461,SOF,1194,FCO,1555,,0,320
W6,5461,SOF,1194,HHN,355,,0,320
W6,5461,SOF,1194,LTN,492,,0,320
W6,5461,SOF,1194,MAD,1229,,0,320
W6,5461,SOF,1194,VLC,1246,,0,320
W6,5461,SVG,666,GDN,668,,0,320
W6,5461,SVG,666,KTW,671,,0,320
W6,5461,SVG,666,SZZ,676,,0,320
W6,5461,SVG,666,VNO,3959,,0,320
W6,5461,SZZ,676,SVG,666,,0,320
W6,5461,SZZ,676,TRF,664,,0,320
W6,5461,TGM,1662,BVA,1367,,0,320
W6,5461,TGM,1662,DTM,373,,0,320
W6,5461,TGM,1662,LTN,492,,0,320
W6,5461,TKU,460,GDN,668,,0,320
W6,5461,TRD,665,GDN,668,,0,320
W6,5461,TRF,664,BEG,1739,,0,320
W6,5461,TRF,664,GDN,668,,0,320
W6,5461,TRF,664,KTW,671,,0,320
W6,5461,TRF,664,LUZ,8832,,0,320
W6,5461,TRF,664,OTP,1657,,0,320
W6,5461,TRF,664,POZ,674,,0,320
W6,5461,TRF,664,RIX,3953,,0,320
W6,5461,TRF,664,SZZ,676,,0,320
W6,5461,TRF,664,VNO,3959,,0,320
W6,5461,TRF,664,WAW,679,,0,320
W6,5461,TRF,664,WRO,680,,0,320
W6,5461,TSF,1539,CLJ,1652,,0,320
W6,5461,TSF,1539,KIV,1735,,0,320
W6,5461,TSF,1539,OTP,1657,,0,320
W6,5461,TSF,1539,PRG,1587,,0,320
W6,5461,TSF,1539,SKP,1737,,0,320
W6,5461,TSF,1539,TSR,1663,,0,320
W6,5461,TSR,1663,BCN,1218,,0,320
W6,5461,TSR,1663,BGY,1525,,0,320
W6,5461,TSR,1663,BLQ,1538,,0,320
W6,5461,TSR,1663,BVA,1367,,0,320
W6,5461,TSR,1663,CIA,1553,,0,320
W6,5461,TSR,1663,DTM,373,,0,320
W6,5461,TSR,1663,LTN,492,,0,320
W6,5461,TSR,1663,MAD,1229,,0,320
W6,5461,TSR,1663,TSF,1539,,0,320
W6,5461,TSR,1663,VLC,1246,,0,320
W6,5461,TZL,\N,GSE,691,,0,320
W6,5461,TZL,\N,MMX,708,,0,320
W6,5461,VAR,1196,LTN,492,,0,320
W6,5461,VKO,2988,BUD,1489,,0,320
W6,5461,VLC,1246,CLJ,1652,,0,320
W6,5461,VLC,1246,OTP,1657,,0,320
W6,5461,VLC,1246,SOF,1194,,0,320
W6,5461,VLC,1246,TSR,1663,,0,320
W6,5461,VNO,3959,AES,630,,0,320
W6,5461,VNO,3959,BCN,1218,,0,320
W6,5461,VNO,3959,BGO,636,,0,320
W6,5461,VNO,3959,BGY,1525,,0,320
W6,5461,VNO,3959,BVA,1367,,0,320
W6,5461,VNO,3959,DSA,5562,,0,320
W6,5461,VNO,3959,DTM,373,,0,320
W6,5461,VNO,3959,EIN,585,,0,320
W6,5461,VNO,3959,FCO,1555,,0,320
W6,5461,VNO,3959,LTN,492,,0,320
W6,5461,VNO,3959,SVG,666,,0,320
W6,5461,VNO,3959,TRF,664,,0,320
W6,5461,VRN,1550,OTP,1657,,0,320
W6,5461,WAW,679,BCN,1218,,0,320
W6,5461,WAW,679,BGY,1525,,0,320
W6,5461,WAW,679,BUD,1489,,0,320
W6,5461,WAW,679,BVA,1367,,0,320
W6,5461,WAW,679,CRL,304,,0,320
W6,5461,WAW,679,DSA,5562,,0,320
W6,5461,WAW,679,EIN,585,,0,320
W6,5461,WAW,679,FCO,1555,,0,320
W6,5461,WAW,679,GLA,534,,0,320
W6,5461,WAW,679,GSE,691,,0,320
W6,5461,WAW,679,HRK,6105,,0,320
W6,5461,WAW,679,LPL,491,,0,320
W6,5461,WAW,679,LTN,492,,0,320
W6,5461,WAW,679,MMX,708,,0,320
W6,5461,WAW,679,NYO,699,,0,320
W6,5461,WAW,679,TRF,664,,0,320
W6,5461,WRO,680,BVA,1367,,0,320
W6,5461,WRO,680,DSA,5562,,0,320
W6,5461,WRO,680,LTN,492,,0,320
W6,5461,WRO,680,TRF,664,,0,320
W6,5461,ZAZ,1252,CLJ,1652,,0,320
W6,5461,ZAZ,1252,OTP,1657,,0,320
WF,5439,ABZ,532,BGO,636,,0,DH4 DH3
WF,5439,ABZ,532,SVG,666,,0,DH4
WF,5439,AES,630,BGO,636,,0,DH3 DH4
WF,5439,ALF,632,HFT,4325,,0,DH2
WF,5439,ALF,632,KKN,649,,0,DH1
WF,5439,ALF,632,LKL,653,,0,DH3 DH1
WF,5439,ALF,632,SOJ,5588,,0,DH1 DH2
WF,5439,ALF,632,TOS,663,,0,DH1 DH3 DH2
WF,5439,ALF,632,VDS,4328,,0,DH2 DH1
WF,5439,ANX,631,BOO,635,,0,DH1 DH3 DH2
WF,5439,ANX,631,EVE,641,,0,DH3 DH1
WF,5439,ANX,631,TOS,663,,0,DH1 DH3 DH2
WF,5439,BGO,636,ABZ,532,,0,DH4 DH3
WF,5439,BGO,636,AES,630,,0,DH3 DH4
WF,5439,BGO,636,BNN,634,,0,DH3 DH1
WF,5439,BGO,636,BOO,635,,0,DH4
WF,5439,BGO,636,FRO,643,,0,DH3 DH1
WF,5439,BGO,636,HAU,645,,0,DH4 DH3
WF,5439,BGO,636,HOV,4345,,0,DH1
WF,5439,BGO,636,KRS,638,,0,DH4 DH3
WF,5439,BGO,636,KSU,647,,0,DH4 DH3
WF,5439,BGO,636,MOL,651,,0,DH3 DH4
WF,5439,BGO,636,SKE,659,,0,DH3 DH1
WF,5439,BGO,636,SVG,666,,0,DH4
WF,5439,BGO,636,TOS,663,,0,DH4
WF,5439,BGO,636,TRF,664,,0,DH4 DH3
WF,5439,BJF,637,BVG,4350,,0,DH1 DH2
WF,5439,BJF,637,HFT,4325,,0,DH2
WF,5439,BJF,637,MEH,4327,,0,DH2
WF,5439,BJF,637,VAW,5589,,0,DH2 DH1
WF,5439,BJF,637,VDS,4328,,0,DH2
WF,5439,BNN,634,BGO,636,,0,DH1
WF,5439,BNN,634,MQN,5582,,0,DH1
WF,5439,BNN,634,OSL,644,,0,DH3 DH1
WF,5439,BNN,634,SSJ,662,,0,DH1
WF,5439,BNN,634,TRD,665,,0,DH1 DH2
WF,5439,BOO,635,ANX,631,,0,DH1 DH3
WF,5439,BOO,635,BGO,636,,0,DH4
WF,5439,BOO,635,BNN,634,,0,DH1
WF,5439,BOO,635,EVE,641,,0,DH3 DH1
WF,5439,BOO,635,LKN,5580,,0,DH1 DH2
WF,5439,BOO,635,MJF,652,,0,DH1
WF,5439,BOO,635,MQN,5582,,0,DH1 DH2
WF,5439,BOO,635,SKN,4252,,0,DH1 DH2
WF,5439,BOO,635,SSJ,662,,0,DH1 DH2
WF,5439,BOO,635,SVJ,5587,,0,DH1
WF,5439,BOO,635,TOS,663,,0,DH4
WF,5439,BOO,635,TRD,665,,0,DH3
WF,5439,BVG,4350,BJF,637,,0,DH2 DH1
WF,5439,BVG,4350,HFT,4325,,0,DH1
WF,5439,BVG,4350,MEH,4327,,0,DH2
WF,5439,BVG,4350,VDS,4328,,0,DH1
WF,5439,CPH,609,HAU,645,,0,DH4
WF,5439,CPH,609,KRS,638,,0,DH4
WF,5439,CPH,609,MOL,651,,0,DH4
WF,5439,CPH,609,TRF,664,,0,DH4
WF,5439,EVE,641,ANX,631,,0,DH3 DH1
WF,5439,EVE,641,BOO,635,,0,DH3 DH1
WF,5439,EVE,641,TOS,663,,0,DH3 DH1 DH2
WF,5439,EVE,641,TRD,665,,0,DH3
WF,5439,FRO,643,BGO,636,,0,DH3 DH1
WF,5439,FRO,643,HOV,4345,,0,DH1
WF,5439,FRO,643,KSU,647,,0,DH3
WF,5439,FRO,643,OSL,644,,0,DH1 DH3
WF,5439,GOT,687,OSL,644,,0,DH3
WF,5439,HAU,645,BGO,636,,0,DH4 DH3
WF,5439,HAU,645,CPH,609,,0,DH4
WF,5439,HFT,4325,ALF,632,,0,DH1 DH2
WF,5439,HFT,4325,BVG,4350,,0,DH2 DH1
WF,5439,HFT,4325,HVG,4326,,0,DH1 DH2
WF,5439,HFT,4325,MEH,4327,,0,DH1
WF,5439,HFT,4325,SOJ,5588,,0,DH2
WF,5439,HFT,4325,TOS,663,,0,DH2 DH1
WF,5439,HOV,4345,BGO,636,,0,DH1
WF,5439,HOV,4345,FRO,643,,0,DH1
WF,5439,HOV,4345,OSL,644,,0,DH1
WF,5439,HVG,4326,BVG,4350,,0,DH2
WF,5439,HVG,4326,HFT,4325,,0,DH2 DH1
WF,5439,HVG,4326,MEH,4327,,0,DH2 DH1
WF,5439,KKN,649,ALF,632,,0,DH2
WF,5439,KKN,649,LKL,653,,0,DH2
WF,5439,KKN,649,TOS,663,,0,DH4 DH2 DH3 DH1
WF,5439,KKN,649,VAW,5589,,0,DH2
WF,5439,KKN,649,VDS,4328,,0,DH1 DH2
WF,5439,KRS,638,BGO,636,,0,DH4 DH3
WF,5439,KRS,638,CPH,609,,0,DH4
WF,5439,KRS,638,SVG,666,,0,DH3
WF,5439,KRS,638,TRD,665,,0,DH4 DH3
WF,5439,KSU,647,BGO,636,,0,DH3 DH4
WF,5439,KSU,647,MOL,651,,0,DH3
WF,5439,KSU,647,SVG,666,,0,DH3
WF,5439,KSU,647,TRD,665,,0,DH1 DH2
